fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,,
titles03/index.html.4215,tt0439100,Weeds - Kleine Deals unter Nachbarn (TV Series 2005–2012),weeds kleine deals unter nachbarn tv series,http://www.imdb.com/title/tt0439100/,8.2,69555,1800,2005,video.tv,12,68,451,2211,125,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4216,tt0439486,The Burly Man Chronicles (Video 2004),the burly man chronicles video,http://www.imdb.com/title/tt0439486/,7.1,94,5700,2004,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4218,tt0440200,Cheng chong chui lui chai 2004 (2004),cheng chong chui lui chai,http://www.imdb.com/title/tt0440200/,5.6,105,5700,2004,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4219,tt0440939,Hu die (2004),hu die,http://www.imdb.com/title/tt0440939/,7.2,659,7440,2004,video.movie,1,6,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4221,tt0441048,Dhoom:2 (2006),dhoom,http://www.imdb.com/title/tt0441048/,6.1,9930,9120,2006,video.movie,3,14,4,24,142,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4222,tt0441633,Riisuttu mies (2006),riisuttu mies,http://www.imdb.com/title/tt0441633/,5.6,652,7140,2006,video.movie,2,1,2,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4223,tt0441875,Jimmy Whispers Returns to Mulberry Street (Video 2004),jimmy whispers returns to mulberry street video,http://www.imdb.com/title/tt0441875/,4.2,10,5400,2004,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4227,tt0443274,8 Blickwinkel (2008),blickwinkel,http://www.imdb.com/title/tt0443274/,6.6,111495,5400,2008,video.movie,2,2,50,618,410,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4229,tt0443456,Breaking & Entering - Einbruch und Diebstahl (2006),breaking entering einbruch und diebstahl,http://www.imdb.com/title/tt0443456/,6.6,18044,7200,2006,video.movie,0,0,53,51,88,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4230,tt0443473,Die Todeskandidaten (2007),die todeskandidaten,http://www.imdb.com/title/tt0443473/,6.1,39321,6840,2007,video.movie,0,0,35,70,138,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4231,tt0443506,Film Geek (2005),film geek,http://www.imdb.com/title/tt0443506/,6.2,948,4680,2005,video.movie,0,0,2,14,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4233,tt0443582,The American Experience Mary Pickford (TV Episode 2005),the american experience mary pickford tv episode,http://www.imdb.com/title/tt0443582/,7.2,61,5400,2005,video.episode,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4234,tt0443632,The Sentinel - Wem kannst du trauen? (2006),the sentinel wem kannst du trauen,http://www.imdb.com/title/tt0443632/,6.1,38305,6480,2006,video.movie,0,0,19,63,211,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4235,tt0443649,10\,000 B.C. (2008),b c,http://www.imdb.com/title/tt0443649/,5,90965,6540,2008,video.movie,0,0,60,3,540,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
titles03/index.html.4236,tt0443701,Akte X - Jenseits der Wahrheit (2008),akte x jenseits der wahrheit,http://www.imdb.com/title/tt0443701/,5.9,65144,6240,2008,video.movie,0,0,69,186,477,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,
titles03/index.html.4237,tt0443706,Zodiac - Die Spur des Killers (2007),zodiac die spur des killers,http://www.imdb.com/title/tt0443706/,7.7,206885,9420,2007,video.movie,0,0,91,1356,546,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4238,tt0443708,Page 3 (2005),page,http://www.imdb.com/title/tt0443708/,7.4,3728,8340,2005,video.movie,4,10,2,279,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4239,tt0444055,L'emprise du carnavalesque (Video 2004),l emprise du carnavalesque video,http://www.imdb.com/title/tt0444055/,,,1260,2004,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
titles03/index.html.4241,tt0445620,Paradise Now (2005),paradise now,http://www.imdb.com/title/tt0445620/,7.5,16668,5400,2005,video.movie,14,10,7,136,146,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4242,tt0445828,Watching the Alien (Video 2003),watching the alien video,http://www.imdb.com/title/tt0445828/,6,8,1500,2003,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
titles03/index.html.4244,tt0446009,Neues vom Wixxer (2007),neues vom wixxer,http://www.imdb.com/title/tt0446009/,6.2,2191,5880,2007,video.movie,0,0,2,2,6,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4245,tt0446013,Pathfinder - Fährte des Kriegers (2007),pathfinder f hrte des kriegers,http://www.imdb.com/title/tt0446013/,5.4,32301,5940,2007,video.movie,0,0,15,238,207,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4248,tt0446719,Isolation (2005),isolation,http://www.imdb.com/title/tt0446719/,5.7,4541,5700,2005,video.movie,9,2,0,12,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,
titles03/index.html.4250,tt0447207,The Hundred Days (Video 2004),the hundred days video,http://www.imdb.com/title/tt0447207/,7.6,24,4140,2004,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4252,tt0448011,Know1ng - Die Zukunft endet jetzt (2009),know ng die zukunft endet jetzt,http://www.imdb.com/title/tt0448011/,6.2,154064,7260,2009,video.movie,1,3,63,851,769,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4254,tt0448157,Hancock (2008),hancock,http://www.imdb.com/title/tt0448157/,6.5,233225,5520,2008,video.movie,4,9,112,1303,577,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4255,tt0448694,Der gestiefelte Kater (2011),der gestiefelte kater,http://www.imdb.com/title/tt0448694/,6.7,86655,5400,2011,video.movie,4,28,53,1673,131,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4256,tt0448977,100 Greatest Cartoons (2005),greatest cartoons,http://www.imdb.com/title/tt0448977/,6.5,108,14700,2005,video.tv,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4257,tt0448992,Angel (TV Movie 2005),angel tv movie,http://www.imdb.com/title/tt0448992/,5.1,210,5220,2005,video.movie,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4258,tt0449059,Little Miss Sunshine (2006),little miss sunshine,http://www.imdb.com/title/tt0449059/,7.9,279289,6060,2006,video.movie,54,55,40,2451,864,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4259,tt0449086,Dominion: Exorzist - Der Anfang des Bösen (2005),dominion exorzist der anfang des b sen,http://www.imdb.com/title/tt0449086/,5.4,6630,7020,2005,video.movie,0,0,5,19,127,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4261,tt0449465,The 2004 IFP/West Independent Spirit Awards (TV Movie 2004),the ifp west independent spirit awards tv movie,http://www.imdb.com/title/tt0449465/,2.2,190,,2004,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4263,tt0449487,Passengers (2008),passengers,http://www.imdb.com/title/tt0449487/,5.8,22580,5580,2008,video.movie,0,0,15,89,121,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4268,tt0450385,Zimmer 1408 (2007),zimmer,http://www.imdb.com/title/tt0450385/,6.8,169276,6240,2007,video.movie,3,4,48,25,551,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4270,tt0450955,50 Cent: Bulletproof (Video Game 2005),cent bulletproof video game,http://www.imdb.com/title/tt0450955/,3.4,389,,2005,game,0,0,0,0,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4273,tt0451833,No Entry (2005),no entry,http://www.imdb.com/title/tt0451833/,6.7,4435,9480,2005,video.movie,0,0,0,0,24,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4276,tt0452625,Der Glücksbringer (2007),der gl cksbringer,http://www.imdb.com/title/tt0452625/,5.6,64282,5760,2007,video.movie,0,0,51,167,148,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4277,tt0452681,Santa Clause 3 - Eine frostige Bescherung (2006),santa clause eine frostige bescherung,http://www.imdb.com/title/tt0452681/,4.5,14931,5820,2006,video.movie,1,6,53,47,104,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4279,tt0452702,Motel (2007),motel,http://www.imdb.com/title/tt0452702/,6.2,67395,5100,2007,video.movie,0,0,19,205,292,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4280,tt0453383,Naboer (2005),naboer,http://www.imdb.com/title/tt0453383/,6.6,6134,4500,2005,video.movie,1,0,3,8,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4281,tt0453398,Sinbad: Legend of the Seven Seas (Video Game 2003),sinbad legend of the seven seas video game,http://www.imdb.com/title/tt0453398/,5.4,10,,2003,game,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4282,tt0453451,Mr. Bean macht Ferien (2007),mr bean macht ferien,http://www.imdb.com/title/tt0453451/,6.2,67848,5400,2007,video.movie,0,0,23,52,230,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4285,tt0453671,Garam Masala (2005),garam masala,http://www.imdb.com/title/tt0453671/,6.4,3801,8760,2005,video.movie,1,2,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4286,tt0454776,Amazing Grace (2006),amazing grace,http://www.imdb.com/title/tt0454776/,7.5,17516,7020,2006,video.movie,1,5,18,63,147,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4287,tt0454792,Bubble (2005),bubble,http://www.imdb.com/title/tt0454792/,6.6,6262,4380,2005,video.movie,0,0,9,86,106,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4288,tt0454824,Flyboys - Helden der Lüfte (2006),flyboys helden der l fte,http://www.imdb.com/title/tt0454824/,6.6,30273,8400,2006,video.movie,2,3,21,70,236,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4289,tt0454841,The Hills Have Eyes - Hügel der blutigen Augen (2006),the hills have eyes h gel der blutigen augen,http://www.imdb.com/title/tt0454841/,6.4,101643,6420,2006,video.movie,2,6,21,1133,842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4290,tt0454847,Infernal affairs 1: Origines d'une saga (Video 2004),infernal affairs origines d une saga video,http://www.imdb.com/title/tt0454847/,8.2,40,900,2004,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
titles03/index.html.4295,tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),aqua teen hunger force colon movie film for theaters,http://www.imdb.com/title/tt0455326/,7,11384,5160,2007,video.movie,0,0,24,8,71,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4296,tt0455407,The Crazies - Fürchte deinen Nächsten (2010),the crazies f rchte deinen n chsten,http://www.imdb.com/title/tt0455407/,6.6,75953,6060,2010,video.movie,0,0,57,2,240,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4297,tt0455499,Garfield 2 - Faulheit verpflichtet (2006),garfield faulheit verpflichtet,http://www.imdb.com/title/tt0455499/,5,19777,4680,2006,video.movie,0,0,26,51,67,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4298,tt0455590,Der letzte König von Schottland - In den Fängen der Macht (2006),der letzte k nig von schottland in den f ngen der macht,http://www.imdb.com/title/tt0455590/,7.8,118219,7260,2006,video.movie,37,24,29,1058,331,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4299,tt0455622,Medianeras (2005),medianeras,http://www.imdb.com/title/tt0455622/,7.6,161,1680,2005,video.movie,7,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
titles03/index.html.4300,tt0455824,Australia (2008),australia,http://www.imdb.com/title/tt0455824/,6.6,86496,9900,2008,video.movie,10,27,88,49,435,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4303,tt0456149,Der Tod des Herrn Lazarescu (2005),der tod des herrn lazarescu,http://www.imdb.com/title/tt0456149/,7.9,8634,9000,2005,video.movie,28,6,6,80,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4304,tt0456165,Salaam Namaste (2005),salaam namaste,http://www.imdb.com/title/tt0456165/,6.3,3888,9480,2005,video.movie,1,7,0,0,54,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4305,tt0456340,Chaotisch Ana (2007),chaotisch ana,http://www.imdb.com/title/tt0456340/,6.4,3112,7080,2007,video.movie,0,0,3,9,15,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4306,tt0456346,Christine: Finish Line (Video 2004),christine finish line video,http://www.imdb.com/title/tt0456346/,5.4,15,420,2004,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
titles03/index.html.4308,tt0456554,Grandma's Boy (2006),grandma s boy,http://www.imdb.com/title/tt0456554/,7.1,57932,5640,2006,video.movie,0,0,19,42,190,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4309,tt0456674,Strength and Honor: Creating the World of 'Gladiator' (Video 2005),strength and honor creating the world of gladiator video,http://www.imdb.com/title/tt0456674/,7.3,79,11820,2005,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4310,tt0457275,Altered (2006),altered,http://www.imdb.com/title/tt0457275/,5.7,7689,5280,2006,video.movie,0,0,0,56,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,
titles03/index.html.4311,tt0457414,Midnight Movies: From the Margin to the Mainstream (2005),midnight movies from the margin to the mainstream,http://www.imdb.com/title/tt0457414/,7.4,998,5280,2005,video.movie,0,0,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4312,tt0457419,Mr. Magoriums Wunderladen (2007),mr magoriums wunderladen,http://www.imdb.com/title/tt0457419/,6.2,28993,5580,2007,video.movie,0,0,14,62,125,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4314,tt0457513,Scoop - Der Knüller (2006),scoop der kn ller,http://www.imdb.com/title/tt0457513/,6.8,53034,5760,2006,video.movie,0,0,23,245,236,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4316,tt0457744,49º premis Sant Jordi de cinematografía (2005),premis sant jordi de cinematograf a,http://www.imdb.com/title/tt0457744/,1.6,12,,2005,video.tv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4317,tt0457939,Liebe braucht keine Ferien (2006),liebe braucht keine ferien,http://www.imdb.com/title/tt0457939/,6.9,138351,8280,2006,video.movie,1,5,80,195,465,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4318,tt0458217,South Park The Passion of the Jew (TV Episode 2004),south park the passion of the jew tv episode,http://www.imdb.com/title/tt0458217/,8.5,1161,1380,2004,video.episode,0,0,0,0,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4320,tt0458352,Der Teufel trägt Prada (2006),der teufel tr gt prada,http://www.imdb.com/title/tt0458352/,6.8,202973,6540,2006,video.movie,14,28,130,2445,605,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4321,tt0458438,Dorm Daze 2 (Video 2006),dorm daze video,http://www.imdb.com/title/tt0458438/,4,3896,6000,2006,video.movie,0,0,4,2,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4322,tt0458455,Die Päpstin (2009),die p pstin,http://www.imdb.com/title/tt0458455/,6.7,5199,8940,2009,video.movie,2,6,7,59,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4324,tt0459242,Crossing the Bridge: The Sound of Istanbul (2005),crossing the bridge the sound of istanbul,http://www.imdb.com/title/tt0459242/,7.8,4164,5400,2005,video.movie,1,2,6,0,26,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4325,tt0459293,Gandhi\,My Father (2007),gandhi my father,http://www.imdb.com/title/tt0459293/,7.4,1106,8160,2007,video.movie,2,5,0,0,22,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
titles03/index.html.4326,tt0459564,Tetsuko no heya 30nen special (2005),tetsuko no heya nen special,http://www.imdb.com/title/tt0459564/,,,6000,2005,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
titles03/index.html.4327,tt0459666,Zui hao de shi guang (2005),zui hao de shi guang,http://www.imdb.com/title/tt0459666/,6.9,3394,7920,2005,video.movie,5,11,0,0,46,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4328,tt0460505,Maurice Richard (2005),maurice richard,http://www.imdb.com/title/tt0460505/,7.7,3939,7440,2005,video.movie,12,20,0,0,31,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
titles03/index.html.4329,tt0460627,Bones - Die Knochenjägerin (TV Series 2005– ),bones die knochenj gerin tv series,http://www.imdb.com/title/tt0460627/,8.1,78576,2400,2005,video.tv,5,21,980,3834,156,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4330,tt0460644,Ghost Whisperer - Stimmen aus dem Jenseits (TV Series 2005–2010),ghost whisperer stimmen aus dem jenseits tv series,http://www.imdb.com/title/tt0460644/,6.3,29409,3600,2005,video.tv,5,19,90,1371,124,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4331,tt0460649,How I Met Your Mother (TV Series 2005– ),how i met your mother tv series,http://www.imdb.com/title/tt0460649/,8.6,315773,1500,2005,video.tv,14,57,919,9307,289,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4332,tt0460681,Supernatural (TV Series 2005– ),supernatural tv series,http://www.imdb.com/title/tt0460681/,8.8,185688,2700,2005,video.tv,14,47,1196,6563,465,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4334,tt0460745,Chaos Theory (2008),chaos theory,http://www.imdb.com/title/tt0460745/,6.8,24227,5220,2008,video.movie,0,0,22,45,56,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
titles03/index.html.4336,tt0460793,Felicity: An American Girl Adventure (TV Movie 2005),felicity an american girl adventure tv movie,http://www.imdb.com/title/tt0460793/,6.7,667,5100,2005,video.movie,0,0,6,7,10,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4337,tt0460823,Horror Business (Video 2005),horror business video,http://www.imdb.com/title/tt0460823/,6.2,155,4920,2005,video.movie,0,0,2,11,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4338,tt0460925,The Sasquatch Gang (2006),the sasquatch gang,http://www.imdb.com/title/tt0460925/,6.3,3428,5160,2006,video.movie,3,0,12,10,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4340,tt0461209,Ek Khiladi Ek Haseena (2005),ek khiladi ek haseena,http://www.imdb.com/title/tt0461209/,6.2,411,,2005,video.movie,0,0,0,0,14,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
titles03/index.html.4341,tt0461412,Une année au front\,les coulisses de 'Un long dimanche de fiancailles' (Video 2005),une ann e au front les coulisses de un long dimanche de fiancailles video,http://www.imdb.com/title/tt0461412/,7.7,49,4440,2005,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
titles03/index.html.4342,tt0461472,Boy Called Twist (2004),boy called twist,http://www.imdb.com/title/tt0461472/,7.1,122,6900,2004,video.movie,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4343,tt0461539,Man yan (2004),man yan,http://www.imdb.com/title/tt0461539/,6.8,57,5400,2004,video.movie,0,0,0,0,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4344,tt0461770,Verwünscht (2007),verw nscht,http://www.imdb.com/title/tt0461770/,7.2,111544,6420,2007,video.movie,8,26,83,745,377,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4345,tt0461936,Don - Das Spiel beginnt (2006),don das spiel beginnt,http://www.imdb.com/title/tt0461936/,7.2,14561,10260,2006,video.movie,1,7,0,0,172,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4348,tt0462504,Rescue Dawn (2006),rescue dawn,http://www.imdb.com/title/tt0462504/,7.4,69790,7560,2006,video.movie,1,4,59,204,189,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
titles03/index.html.4349,tt0462538,Die Simpsons: Der Film (2007),die simpsons der film,http://www.imdb.com/title/tt0462538/,7.4,206379,5220,2007,video.movie,5,20,70,300,737,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
